date,real_gdp,cpi,policy_rate,baa_treasury_spread,gdp_growth,inflation,target_next_growth
2013-01-01,17662.4,232.29933333333335,0.14333333333333334,2.86,3.926903706206275,1.6045962369119593,1.0691153060548686
2013-04-01,17709.671,232.045,0.11666666666666665,2.84,1.0691153060548686,-0.4381806181481096,3.3911586209988798
2013-07-01,17860.45,233.29999999999998,0.08333333333333333,2.6933333333333334,3.3911586209988798,2.1575442610846096,3.47185609530527
2013-10-01,18016.147,234.1626666666667,0.08666666666666667,2.61,3.47185609530527,1.476340606390636,-1.3827712598640574
2014-01-01,17953.974,235.621,0.07333333333333335,2.3533333333333335,-1.3827712598640574,2.483420554998972,5.1342760916597285
2014-04-01,18185.911,236.87233333333333,0.09333333333333334,2.1966666666666668,5.1342760916597285,2.118694458709669,4.832259330312638
2014-07-01,18406.941,237.47833333333332,0.09000000000000001,2.2433333333333336,4.832259330312638,1.0220292661418995,2.0178344061733355
2014-10-01,18500.031,236.88833333333332,0.09999999999999999,2.46,2.0178344061733355,-0.9950114047924785,3.5858191507699644
2015-01-01,18666.621,235.35500000000002,0.11,2.533333333333333,3.5858191507699644,-2.5975400620808387,2.469978633014591
2015-04-01,18782.243,236.96,0.12333333333333334,2.6666666666666665,2.469978633014591,2.718535177474024,1.5977848462760846
2015-07-01,18857.418,237.855,0.1366666666666667,3.0233333333333334,1.5977848462760846,1.507957516060543,0.7372366908420247
2015-10-01,18892.206,237.837,0.16,3.2300000000000004,0.7372366908420247,-0.03027168841782668,2.311386607388499
2016-01-01,19001.69,237.68933333333334,0.36000000000000004,3.3866666666666667,2.311386607388499,-0.2484264883975129,1.2824382650691746
2016-04-01,19062.709,239.59033333333332,0.37333333333333335,2.9133333333333336,1.2824382650691746,3.1864086161334626,2.827543676441735
2016-07-01,19197.938,240.60733333333334,0.39666666666666667,2.6933333333333334,2.827543676441735,1.694304810127889,2.2110741144842905
2016-10-01,19304.352,242.13466666666667,0.45,2.51,2.2110741144842905,2.5311051113948935,1.9428349324144278
2017-01-01,19398.343,243.83866666666665,0.7000000000000001,2.216666666666667,1.9428349324144278,2.8051036820389896,2.233244405191215
2017-04-01,19506.949,244.12,0.9500000000000001,2.2333333333333334,2.233244405191215,0.46124130378188966,3.141726102739284
2017-07-01,19660.766,245.287,1.1533333333333333,2.09,3.141726102739284,1.9076183411083747,4.48297110775755
2017-10-01,19882.352,247.23833333333334,1.2033333333333334,1.9000000000000001,4.48297110775755,3.1695320604018917,3.2404778196678308
2018-01-01,20044.077,249.3216666666667,1.4466666666666665,1.71,3.2404778196678308,3.3564452350773877,2.11768492150739
